id_factura,fecha,id_proveedor,id_departamento,importe,concepto
FAC_D45EAB3E,2026-04-09,PROV_0013,DEP_HR,647.17,Gestión RRSS mensual - Ref 9747
FAC_9278251D,2025-11-07,PROV_0015,DEP_MKT,9940.83,Distribución Última Milla - Ref 5467
FAC_4042E16D,2024-09-26,PROV_0014,DEP_IT,6071.57,Licencias de Software Cloud - Ref 8153
FAC_5C43C73B,2025-01-12,PROV_0032,DEP_HR,165.02,Consumibles y Papelería - Ref 5552
FAC_C440CDAB,2024-04-12,PROV_0028,DEP_IT,2985.66,Patrocinio Evento Anual - Ref 7167
FAC_0FAEE898,2024-06-28,PROV_0021,DEP_FIN,5349.9,Auditoría de Procesos - Ref 6576
FAC_9256AA10,2025-10-26,PROV_0004,DEP_OPS,3366.11,Consultoría Estratégica Trimestral - Ref 8322
FAC_AE61E13E,2025-05-12,PROV_0009,DEP_OPS,7869.43,Mantenimiento Servidores - Ref 1007
FAC_42439E25,2025-09-16,PROV_0005,DEP_MKT,10217.49,Auditoría de Procesos - Ref 9611
FAC_71F395D8,2024-06-20,PROV_0009,DEP_HR,5634.06,Hosting Web mensual - Ref 5311
FAC_E1824C49,2025-03-03,PROV_0014,DEP_MKT,10953.99,Soporte de Sistemas E2E - Ref 7021
FAC_AFC9AB5E,2024-11-07,PROV_0028,DEP_OPS,2249.44,Diseño Marca Corporativa - Ref 4833
FAC_9EFDB4DA,2025-02-13,PROV_0009,DEP_HR,11500.58,Soporte de Sistemas E2E - Ref 7727
FAC_C26AEC15,2024-10-13,PROV_0008,DEP_IT,842.3,Material de Oficina general - Ref 2573
FAC_CD935DA1,2024-06-05,PROV_0023,DEP_MKT,3528.38,Diseño Marca Corporativa - Ref 6770
FAC_D0BA3D25,2025-11-06,PROV_0024,DEP_IT,6950.61,Mantenimiento Servidores - Ref 8745
FAC_00A560F0,2025-06-11,PROV_0011,DEP_FIN,3429.32,Control Acceso Biométrico - Ref 2749
FAC_3218E8C2,2025-08-17,PROV_0004,DEP_LEG,13671.94,Servicio Formación Ejecutiva - Ref 7209
FAC_530BC36F,2024-09-02,PROV_0019,DEP_HR,3795.32,Servicio Notaría - Ref 4223
FAC_009B5629,2024-06-21,PROV_0013,DEP_MKT,2319.77,Patrocinio Evento Anual - Ref 2106
FAC_E3FD688A,2025-02-09,PROV_0008,DEP_OPS,393.29,Cafetería y Catering - Ref 3057
FAC_E20B633C,2024-10-07,PROV_0025,DEP_HR,868.86,Limpieza Oficinas Centrales - Ref 4535
FAC_47519451,2024-07-25,PROV_0022,DEP_FIN,4511.45,Tasas de Registro y Patentes - Ref 3360
FAC_843B7438,2024-11-05,PROV_0034,DEP_MKT,820.21,Material de Oficina general - Ref 2787
FAC_DC6200F6,2024-12-10,PROV_0031,DEP_HR,9668.85,Auditoría de Procesos - Ref 2393
FAC_83FC1778,2024-02-03,PROV_0012,DEP_FIN,939.78,Reparación Climatización - Ref 1999
FAC_C74F1747,2024-04-21,PROV_0012,DEP_OPS,336.65,Limpieza Oficinas Centrales - Ref 1264
FAC_31F3BB6A,2026-01-22,PROV_0016,DEP_FIN,4940.82,Servicio de Vigilancia mensual - Ref 6826
FAC_0F8A8DDE,2025-02-21,PROV_0005,DEP_FIN,4332.74,Asesoría Financiera - Ref 3509
FAC_84C2A707,2026-05-06,PROV_0028,DEP_FIN,1440.06,Patrocinio Evento Anual - Ref 4070
FAC_7BBB282D,2024-09-22,PROV_0005,DEP_FIN,8850.0,Servicio Formación Ejecutiva - Ref 3713
FAC_EC0D19E6,2025-05-11,PROV_0031,DEP_MKT,14898.97,Consultoría Estratégica Trimestral - Ref 9602
FAC_8B44DEA8,2024-11-13,PROV_0011,DEP_MKT,3668.5,Sistemas Alarma Instalación - Ref 8042
FAC_D8D17C49,2025-02-07,PROV_0011,DEP_MKT,4262.9,Servicio de Vigilancia mensual - Ref 8392
FAC_A1062382,2025-03-25,PROV_0011,DEP_IT,4701.6,Sistemas Alarma Instalación - Ref 5413
FAC_9DD97FEC,2025-07-17,PROV_0013,DEP_LEG,2176.38,Campaña Publicidad Digital - Ref 7622
FAC_2FC6BA03,2024-01-25,PROV_0006,DEP_FIN,2973.64,Control Acceso Biométrico - Ref 1179
FAC_D7C7496D,2025-02-01,PROV_0024,DEP_IT,7190.0,Soporte de Sistemas E2E - Ref 7969
FAC_C467830B,2024-08-06,PROV_0006,DEP_LEG,2833.92,Servicio de Vigilancia mensual - Ref 5005
FAC_CCC5A839,2025-01-06,PROV_0004,DEP_IT,10299.81,Auditoría de Procesos - Ref 3046
FAC_000C346A,2025-03-12,PROV_0032,DEP_MKT,9400.0,Mobiliario ergonómico - Ref 8896
FAC_8647DE90,2025-11-12,PROV_0014,DEP_LEG,6021.19,Licencias de Software Cloud - Ref 1917
FAC_5893614B,2025-05-23,PROV_0031,DEP_LEG,5156.83,Servicio Formación Ejecutiva - Ref 5003
FAC_435685D7,2026-04-19,PROV_0023,DEP_HR,541.58,Gestión RRSS mensual - Ref 8797
FAC_56A6CF14,2024-03-07,PROV_0022,DEP_HR,4684.77,Tasas de Registro y Patentes - Ref 5482
FAC_4D7E2F0E,2024-01-02,PROV_0013,DEP_FIN,4576.74,Campaña Publicidad Digital - Ref 5474
FAC_4040E258,2024-10-08,PROV_0019,DEP_MKT,3215.69,Defensa Jurídica mensual - Ref 7679
FAC_2E828742,2025-09-25,PROV_0023,DEP_OPS,3641.4,Diseño Marca Corporativa - Ref 2267
FAC_3D4A46D6,2026-03-04,PROV_0025,DEP_OPS,9900.0,Reparación Climatización - Ref 5034
FAC_6753A23E,2024-08-28,PROV_0032,DEP_HR,9750.0,Material de Oficina general - Ref 5711
FAC_A7EA68E2,2025-07-11,PROV_0002,DEP_LEG,4622.96,Gestión RRSS mensual - Ref 5960
FAC_6D4A670C,2026-06-04,PROV_0016,DEP_FIN,593.44,Control Acceso Biométrico - Ref 8701
FAC_0ED4B4D9,2025-11-08,PROV_0001,DEP_MKT,9070.35,Asesoría Financiera - Ref 9074
FAC_9B67348B,2025-09-09,PROV_0027,DEP_MKT,6864.44,Servicio Formación Ejecutiva - Ref 4605
FAC_E4689AD9,2025-10-17,PROV_0001,DEP_LEG,9973.84,Servicio Formación Ejecutiva - Ref 5826
FAC_66AFA05B,2026-05-21,PROV_0023,DEP_HR,3578.41,Patrocinio Evento Anual - Ref 7641
FAC_71582870,2025-01-28,PROV_0004,DEP_IT,6800.25,Servicio Formación Ejecutiva - Ref 2706
FAC_D6A6C1D4,2024-07-11,PROV_0005,DEP_MKT,14194.98,Servicio Formación Ejecutiva - Ref 2213
FAC_C0EAF9B5,2025-01-15,PROV_0014,DEP_FIN,10441.7,Soporte de Sistemas E2E - Ref 5518
FAC_0A205E26,2025-02-12,PROV_0017,DEP_FIN,2217.57,Gestión RRSS mensual - Ref 3249
FAC_DD13B3F0,2024-11-08,PROV_0035,DEP_OPS,5481.32,Asesoría Financiera - Ref 7632
FAC_980D1BED,2024-01-03,PROV_0012,DEP_FIN,146.2,Reparación Climatización - Ref 9146
FAC_E2DE8B02,2024-09-07,PROV_0003,DEP_HR,666.1,Mobiliario ergonómico - Ref 5002
FAC_BAB5EEFF,2024-01-20,PROV_0012,DEP_IT,654.54,Limpieza Oficinas Centrales - Ref 5374
FAC_11546CCF,2024-08-27,PROV_0005,DEP_HR,8266.3,Auditoría de Procesos - Ref 5352
FAC_4356FC0A,2024-05-14,PROV_0021,DEP_IT,5579.69,Auditoría de Procesos - Ref 7818
FAC_95DE6CDD,2024-01-27,PROV_0024,DEP_OPS,14277.48,Hosting Web mensual - Ref 1422
FAC_97F7504F,2025-05-14,PROV_0021,DEP_HR,7900.0,Auditoría de Procesos - Ref 4969
FAC_EF0DA827,2025-01-28,PROV_0027,DEP_LEG,14376.64,Asesoría Financiera - Ref 5820
FAC_7CF57775,2025-07-20,PROV_0008,DEP_IT,850.74,Consumibles y Papelería - Ref 2733
FAC_7D86EE71,2025-05-01,PROV_0015,DEP_FIN,8477.79,Distribución Última Milla - Ref 8652
FAC_DD840AE9,2024-02-23,PROV_0005,DEP_IT,6492.43,Consultoría Estratégica Trimestral - Ref 6659
FAC_D52A9211,2025-08-19,PROV_0022,DEP_IT,2786.01,Asesoría Legal laboral - Ref 2761
FAC_51BE875B,2024-01-17,PROV_0005,DEP_OPS,8545.22,Asesoría Financiera - Ref 2176
FAC_6FD4B3C6,2026-04-15,PROV_0029,DEP_HR,1315.41,Asesoría Legal laboral - Ref 3690
FAC_15E4E214,2024-02-21,PROV_0003,DEP_IT,901.75,Material de Oficina general - Ref 5195
FAC_2DF08B9F,2024-05-13,PROV_0019,DEP_IT,1067.53,Servicio Notaría - Ref 9429
FAC_84DC2F8D,2025-09-01,PROV_0012,DEP_FIN,568.67,Consumo Eléctrico Centralizado - Ref 4557
FAC_B5C4E48B,2025-09-02,PROV_0021,DEP_OPS,12819.46,Asesoría Financiera - Ref 5290
FAC_A69DA59D,2024-06-02,PROV_0011,DEP_MKT,1723.75,Control Acceso Biométrico - Ref 7316
FAC_0BEC837F,2025-03-29,PROV_0026,DEP_LEG,14202.26,Consultoría Estratégica Trimestral - Ref 4192
FAC_A01E698C,2024-09-14,PROV_0016,DEP_IT,2524.63,Servicio de Vigilancia mensual - Ref 1983
FAC_26851828,2024-12-15,PROV_0033,DEP_FIN,3466.92,Patrocinio Evento Anual - Ref 5029
FAC_73679C41,2025-05-14,PROV_0016,DEP_FIN,4608.59,Control Acceso Biométrico - Ref 4557
FAC_C3749076,2025-08-18,PROV_0006,DEP_MKT,2783.14,Sistemas Alarma Instalación - Ref 5574
FAC_AF50C169,2024-11-07,PROV_0005,DEP_FIN,13309.3,Auditoría de Procesos - Ref 9752
FAC_BE38BCA8,2025-10-04,PROV_0006,DEP_HR,3493.9,Sistemas Alarma Instalación - Ref 9068
FAC_BB6ABAD5,2025-10-29,PROV_0026,DEP_HR,13495.57,Auditoría de Procesos - Ref 4771
FAC_0D1EA0E8,2025-03-02,PROV_0020,DEP_FIN,6679.61,Consultoría Estratégica Trimestral - Ref 8297
FAC_15896DEA,2025-12-05,PROV_0008,DEP_LEG,496.22,Consumibles y Papelería - Ref 8193
FAC_81B6AC32,2024-09-30,PROV_0003,DEP_MKT,905.01,Mobiliario ergonómico - Ref 5820
FAC_43E4063E,2024-01-14,PROV_0013,DEP_LEG,4373.02,Campaña Publicidad Digital - Ref 7118
FAC_33A82191,2024-01-31,PROV_0020,DEP_HR,6968.76,Auditoría de Procesos - Ref 3721
FAC_9911CD63,2024-05-16,PROV_0021,DEP_IT,12015.64,Asesoría Financiera - Ref 9271
FAC_250613E0,2025-11-15,PROV_0019,DEP_LEG,3810.86,Defensa Jurídica mensual - Ref 9130
FAC_A294BD58,2025-08-22,PROV_0027,DEP_MKT,9761.46,Consultoría Estratégica Trimestral - Ref 4599
FAC_23B83196,2024-01-09,PROV_0003,DEP_HR,756.71,Mobiliario ergonómico - Ref 2931
FAC_039BF1F9,2024-09-07,PROV_0004,DEP_LEG,10715.2,Servicio Formación Ejecutiva - Ref 2283
FAC_3CF8F0C4,2025-02-28,PROV_0012,DEP_IT,461.73,Limpieza Oficinas Centrales - Ref 7478
FAC_AAC6D26B,2024-03-27,PROV_0021,DEP_HR,10102.46,Servicio Formación Ejecutiva - Ref 3173
FAC_8262ADCF,2025-03-15,PROV_0011,DEP_FIN,7450.0,Control Acceso Biométrico - Ref 1416
FAC_9DA1840B,2024-10-22,PROV_0003,DEP_MKT,9650.0,Consumibles y Papelería - Ref 4641
FAC_CC880D73,2026-02-20,PROV_0004,DEP_MKT,4428.6,Auditoría de Procesos - Ref 4812
FAC_5C908A15,2025-01-11,PROV_0032,DEP_LEG,463.03,Material de Oficina general - Ref 1428
FAC_95063ED6,2025-02-21,PROV_0012,DEP_OPS,349.24,Limpieza Oficinas Centrales - Ref 5771
FAC_EA6BB575,2024-03-06,PROV_0022,DEP_FIN,1685.39,Servicio Notaría - Ref 3372
FAC_B3995CE5,2026-02-03,PROV_0018,DEP_FIN,368.52,Mobiliario ergonómico - Ref 6296
FAC_0C7933BC,2025-11-11,PROV_0020,DEP_LEG,12806.84,Asesoría Financiera - Ref 7075
FAC_F8B38C56,2026-01-10,PROV_0001,DEP_OPS,8799.0,Servicio Formación Ejecutiva - Ref 7982
FAC_035DF53B,2025-03-09,PROV_0030,DEP_MKT,316.91,Mobiliario ergonómico - Ref 2861
FAC_73BA5A62,2025-09-08,PROV_0031,DEP_MKT,13241.74,Auditoría de Procesos - Ref 2837
FAC_8CADF6CB,2024-08-14,PROV_0024,DEP_LEG,5726.35,Hosting Web mensual - Ref 6483
FAC_DC1745BE,2024-10-02,PROV_0019,DEP_OPS,4286.43,Asesoría Legal laboral - Ref 5622
FAC_43FA42CF,2024-01-26,PROV_0015,DEP_IT,13781.81,Almacenamiento y Picking - Ref 8230
FAC_4A76A2FC,2026-05-19,PROV_0001,DEP_LEG,3045.8,Consultoría Estratégica Trimestral - Ref 4111
FAC_FF308710,2024-02-21,PROV_0005,DEP_OPS,12227.87,Asesoría Financiera - Ref 7043
FAC_4598702E,2024-02-06,PROV_0006,DEP_OPS,7899.0,Control Acceso Biométrico - Ref 7677
FAC_54A5044C,2025-02-15,PROV_0021,DEP_OPS,10585.86,Consultoría Estratégica Trimestral - Ref 5555
FAC_1CAA4F06,2025-07-18,PROV_0007,DEP_IT,8529.78,Hardware Portátiles - Ref 9438
FAC_97D4BBDA,2025-06-08,PROV_0007,DEP_HR,4267.97,Soporte de Sistemas E2E - Ref 6338
FAC_696307E6,2024-02-10,PROV_0003,DEP_FIN,9290.0,Cafetería y Catering - Ref 8740
FAC_814F7978,2024-11-07,PROV_0027,DEP_FIN,12599.09,Consultoría Estratégica Trimestral - Ref 5160
FAC_83F74494,2026-03-07,PROV_0035,DEP_IT,7400.0,Asesoría Financiera - Ref 4320
FAC_05069C5B,2024-06-16,PROV_0020,DEP_HR,14586.23,Auditoría de Procesos - Ref 8617
FAC_0566A5A1,2025-04-19,PROV_0034,DEP_HR,540.26,Cafetería y Catering - Ref 7169
FAC_B670F552,2025-03-01,PROV_0033,DEP_FIN,3467.09,Campaña Publicidad Digital - Ref 4338
FAC_C0202B38,2025-11-17,PROV_0010,DEP_FIN,269.4,Cafetería y Catering - Ref 7680
FAC_8446A780,2024-09-29,PROV_0004,DEP_OPS,11935.76,Auditoría de Procesos - Ref 1239
FAC_06B8443C,2024-03-11,PROV_0033,DEP_IT,1641.69,Gestión RRSS mensual - Ref 1101
FAC_245802E0,2025-01-21,PROV_0023,DEP_OPS,2220.32,Campaña Publicidad Digital - Ref 5705
FAC_03A058A6,2026-05-02,PROV_0006,DEP_IT,3815.57,Servicio de Vigilancia mensual - Ref 5189
FAC_BA6A3B55,2025-04-02,PROV_0035,DEP_HR,6666.82,Auditoría de Procesos - Ref 8454
FAC_A56C25AA,2024-11-23,PROV_0029,DEP_LEG,1831.93,Servicio Notaría - Ref 5974
FAC_AB247096,2025-11-07,PROV_0017,DEP_IT,4465.77,Gestión RRSS mensual - Ref 6688
FAC_455B519F,2024-08-06,PROV_0013,DEP_HR,1943.48,Gestión RRSS mensual - Ref 7588
FAC_3F9856FD,2024-12-23,PROV_0012,DEP_MKT,565.86,Consumo Eléctrico Centralizado - Ref 6159
FAC_7C4FEFDF,2024-02-22,PROV_0022,DEP_MKT,2598.84,Asesoría Legal laboral - Ref 9459
FAC_AB2D4E82,2025-09-14,PROV_0021,DEP_MKT,8650.0,Asesoría Financiera - Ref 6099
FAC_D62C1FEE,2024-10-06,PROV_0020,DEP_IT,12974.43,Consultoría Estratégica Trimestral - Ref 3810
FAC_66C02164,2025-02-07,PROV_0015,DEP_OPS,9541.57,Distribución Última Milla - Ref 6742
FAC_FB400C9F,2026-02-03,PROV_0010,DEP_LEG,270.21,Mobiliario ergonómico - Ref 6977
FAC_EA6D31CD,2026-03-04,PROV_0014,DEP_IT,5367.72,Hardware Portátiles - Ref 1364
FAC_8FAB63FC,2024-12-19,PROV_0001,DEP_OPS,5847.86,Servicio Formación Ejecutiva - Ref 1256
FAC_93B1C10E,2026-02-20,PROV_0030,DEP_LEG,7200.0,Mobiliario ergonómico - Ref 4938
FAC_6011C9BC,2026-03-13,PROV_0013,DEP_MKT,4568.19,Gestión RRSS mensual - Ref 2839
FAC_7F502C17,2026-03-30,PROV_0008,DEP_MKT,452.97,Material de Oficina general - Ref 6002
FAC_6339AD44,2026-04-26,PROV_0011,DEP_IT,798.17,Sistemas Alarma Instalación - Ref 5260
FAC_227767A0,2024-07-08,PROV_0030,DEP_FIN,739.83,Cafetería y Catering - Ref 7486
FAC_9445D9A4,2026-05-03,PROV_0022,DEP_IT,2786.4,Servicio Notaría - Ref 3996
FAC_CC47042C,2024-09-21,PROV_0012,DEP_LEG,667.61,Reparación Climatización - Ref 2482
FAC_5BF5D393,2025-05-21,PROV_0002,DEP_HR,4307.57,Campaña Publicidad Digital - Ref 3495
FAC_EBD2D077,2025-10-19,PROV_0029,DEP_IT,3146.81,Defensa Jurídica mensual - Ref 1243
FAC_E471E5D1,2025-05-31,PROV_0026,DEP_MKT,5917.27,Consultoría Estratégica Trimestral - Ref 1903
FAC_53A40C7A,2024-10-22,PROV_0006,DEP_HR,4145.96,Servicio de Vigilancia mensual - Ref 5970
FAC_FE751386,2025-02-15,PROV_0013,DEP_IT,2680.35,Campaña Publicidad Digital - Ref 9539
FAC_34172231,2024-05-24,PROV_0017,DEP_IT,900.25,Gestión RRSS mensual - Ref 1117
FAC_88AA89C2,2024-08-26,PROV_0012,DEP_FIN,625.66,Mantenimiento Ascensores - Ref 6948
FAC_C618B229,2024-04-13,PROV_0029,DEP_OPS,9199.0,Servicio Notaría - Ref 9133
FAC_6FA0BBDB,2024-09-06,PROV_0021,DEP_OPS,6471.54,Asesoría Financiera - Ref 4850
FAC_EF8AEC02,2025-02-14,PROV_0010,DEP_IT,697.78,Mobiliario ergonómico - Ref 1763
FAC_579052B3,2025-12-16,PROV_0016,DEP_IT,4115.9,Servicio de Vigilancia mensual - Ref 3700
FAC_F3352462,2025-03-11,PROV_0027,DEP_HR,10984.23,Servicio Formación Ejecutiva - Ref 7195
FAC_E79CBEF7,2025-03-18,PROV_0004,DEP_IT,8480.26,Auditoría de Procesos - Ref 3345
FAC_2564F141,2026-05-10,PROV_0018,DEP_IT,180.74,Consumibles y Papelería - Ref 9605
FAC_AA8E4912,2025-05-07,PROV_0030,DEP_IT,427.52,Material de Oficina general - Ref 9224
FAC_6D3634B4,2024-03-02,PROV_0028,DEP_HR,4964.2,Gestión RRSS mensual - Ref 4706
FAC_1C3784F3,2024-09-04,PROV_0016,DEP_LEG,1217.48,Sistemas Alarma Instalación - Ref 2201
FAC_0B4E4E07,2026-05-31,PROV_0019,DEP_LEG,2748.07,Tasas de Registro y Patentes - Ref 8996
FAC_EAA9ABD2,2025-08-29,PROV_0009,DEP_MKT,8639.43,Hosting Web mensual - Ref 8553
FAC_D15419CD,2025-06-03,PROV_0020,DEP_LEG,4973.87,Consultoría Estratégica Trimestral - Ref 2595
FAC_B648EAA3,2025-01-22,PROV_0021,DEP_MKT,5427.97,Consultoría Estratégica Trimestral - Ref 4647
FAC_556BD28B,2026-04-12,PROV_0016,DEP_IT,3140.5,Sistemas Alarma Instalación - Ref 4245
FAC_4B9CC49B,2024-03-25,PROV_0020,DEP_MKT,6993.2,Asesoría Financiera - Ref 9162
FAC_D6510D11,2024-04-07,PROV_0024,DEP_IT,7933.69,Hardware Portátiles - Ref 4397
FAC_DFA10FB5,2026-05-14,PROV_0022,DEP_IT,4212.97,Tasas de Registro y Patentes - Ref 9300
FAC_DD88B996,2024-08-03,PROV_0022,DEP_HR,537.5,Tasas de Registro y Patentes - Ref 3540
FAC_9DCDCEDC,2026-03-02,PROV_0009,DEP_LEG,11464.93,Hardware Portátiles - Ref 5297
FAC_5392B1FA,2026-02-01,PROV_0007,DEP_OPS,6530.2,Hardware Portátiles - Ref 6569
FAC_EE05E2FC,2026-02-13,PROV_0013,DEP_LEG,540.57,Diseño Marca Corporativa - Ref 8209
FAC_FAFE8CE2,2026-01-24,PROV_0035,DEP_MKT,9479.2,Auditoría de Procesos - Ref 8706
FAC_6D3BC166,2024-09-03,PROV_0019,DEP_IT,3358.02,Defensa Jurídica mensual - Ref 2312
FAC_9C35988F,2024-09-13,PROV_0027,DEP_HR,7082.18,Servicio Formación Ejecutiva - Ref 8978
FAC_9BFD548B,2024-02-12,PROV_0002,DEP_OPS,3793.54,Gestión RRSS mensual - Ref 1509
FAC_94F32048,2025-12-31,PROV_0026,DEP_LEG,8300.0,Asesoría Financiera - Ref 3693
FAC_4C79BF62,2024-09-02,PROV_0020,DEP_IT,4882.38,Asesoría Financiera - Ref 5765
FAC_830F61AC,2026-03-10,PROV_0010,DEP_LEG,314.77,Mobiliario ergonómico - Ref 8921
FAC_BFBCA093,2024-04-02,PROV_0023,DEP_FIN,2781.06,Patrocinio Evento Anual - Ref 9072
FAC_F2E19EBE,2025-09-19,PROV_0019,DEP_IT,8190.0,Asesoría Legal laboral - Ref 2527
FAC_2CE941F2,2025-02-18,PROV_0012,DEP_MKT,890.75,Mantenimiento Ascensores - Ref 6294
FAC_6E75B1ED,2024-06-28,PROV_0035,DEP_LEG,2753.96,Auditoría de Procesos - Ref 4953
FAC_45C500ED,2024-09-24,PROV_0031,DEP_OPS,7518.44,Servicio Formación Ejecutiva - Ref 7416
FAC_92AB3A83,2026-03-07,PROV_0016,DEP_IT,8599.0,Servicio de Vigilancia mensual - Ref 2096
FAC_4ECC7767,2024-01-02,PROV_0018,DEP_FIN,144.63,Cafetería y Catering - Ref 3445
FAC_85A93EFF,2025-07-04,PROV_0001,DEP_OPS,3148.5,Asesoría Financiera - Ref 1937
FAC_AD725D3D,2025-03-05,PROV_0035,DEP_IT,11881.88,Auditoría de Procesos - Ref 2639
FAC_1796D2C8,2026-02-01,PROV_0003,DEP_OPS,111.26,Consumibles y Papelería - Ref 4121
FAC_83CEDB1B,2024-08-04,PROV_0007,DEP_MKT,13304.94,Hardware Portátiles - Ref 6943
FAC_9AFAFF46,2024-05-12,PROV_0031,DEP_FIN,7236.02,Auditoría de Procesos - Ref 6013
FAC_4ACD5661,2024-11-02,PROV_0028,DEP_HR,7200.0,Diseño Marca Corporativa - Ref 3327
FAC_FD5B39A5,2024-09-18,PROV_0026,DEP_FIN,13055.16,Consultoría Estratégica Trimestral - Ref 6386
FAC_45AA540C,2024-08-27,PROV_0033,DEP_HR,3877.31,Patrocinio Evento Anual - Ref 4456
FAC_251EE331,2025-10-10,PROV_0022,DEP_HR,8600.0,Servicio Notaría - Ref 8203
FAC_6B6797E4,2025-12-30,PROV_0017,DEP_OPS,4190.59,Gestión RRSS mensual - Ref 2770
FAC_8A211DD3,2024-09-07,PROV_0033,DEP_OPS,7900.0,Diseño Marca Corporativa - Ref 8460
FAC_EEB51383,2024-10-06,PROV_0014,DEP_MKT,11355.45,Soporte de Sistemas E2E - Ref 2067
FAC_15AFB80F,2024-06-09,PROV_0020,DEP_IT,5673.8,Servicio Formación Ejecutiva - Ref 7098
FAC_A361F7AA,2024-11-19,PROV_0001,DEP_IT,3627.55,Servicio Formación Ejecutiva - Ref 4499
FAC_345FC31E,2025-08-14,PROV_0032,DEP_OPS,869.95,Consumibles y Papelería - Ref 7512
FAC_EDA1C336,2025-01-26,PROV_0011,DEP_OPS,4353.62,Servicio de Vigilancia mensual - Ref 9910
FAC_E5A9C4EF,2024-08-18,PROV_0021,DEP_HR,3161.04,Consultoría Estratégica Trimestral - Ref 1967
FAC_294513F0,2024-05-07,PROV_0007,DEP_OPS,7415.26,Mantenimiento Servidores - Ref 7368
FAC_AE0A9C1C,2026-01-14,PROV_0035,DEP_OPS,14730.18,Servicio Formación Ejecutiva - Ref 7975
FAC_99ED0F6C,2026-01-25,PROV_0027,DEP_IT,7499.0,Auditoría de Procesos - Ref 8418
FAC_C537A6A8,2025-01-04,PROV_0008,DEP_OPS,638.58,Mobiliario ergonómico - Ref 3061
FAC_792A3DAF,2025-09-12,PROV_0035,DEP_IT,2998.07,Consultoría Estratégica Trimestral - Ref 8549
FAC_5302BE69,2026-05-11,PROV_0002,DEP_IT,3176.12,Campaña Publicidad Digital - Ref 8332
FAC_F329D911,2024-02-14,PROV_0018,DEP_LEG,773.67,Consumibles y Papelería - Ref 1743
FAC_676151A6,2025-11-12,PROV_0031,DEP_FIN,14221.25,Auditoría de Procesos - Ref 1679
FAC_8924A2E7,2024-03-11,PROV_0007,DEP_FIN,10330.1,Mantenimiento Servidores - Ref 6709
FAC_5041364C,2024-05-08,PROV_0005,DEP_FIN,3341.54,Servicio Formación Ejecutiva - Ref 8866
FAC_6B34F9FA,2026-04-06,PROV_0015,DEP_FIN,14871.43,Distribución Última Milla - Ref 8951
FAC_23746205,2025-05-10,PROV_0004,DEP_IT,9190.0,Consultoría Estratégica Trimestral - Ref 1663
FAC_ECF4513B,2025-11-28,PROV_0002,DEP_LEG,3824.06,Diseño Marca Corporativa - Ref 1386
FAC_CF4FDB75,2026-04-02,PROV_0027,DEP_FIN,6485.69,Auditoría de Procesos - Ref 4179
FAC_95B40357,2024-09-26,PROV_0026,DEP_OPS,6200.36,Asesoría Financiera - Ref 7099
FAC_AFFBD61D,2026-03-21,PROV_0030,DEP_FIN,433.92,Mobiliario ergonómico - Ref 5963
FAC_5C5F1933,2026-04-07,PROV_0027,DEP_OPS,2650.58,Consultoría Estratégica Trimestral - Ref 5783
FAC_9823999B,2025-11-20,PROV_0019,DEP_MKT,2570.51,Asesoría Legal laboral - Ref 2181
FAC_1C7E8A22,2026-06-01,PROV_0006,DEP_MKT,4223.39,Sistemas Alarma Instalación - Ref 5969
FAC_024E1313,2025-02-20,PROV_0025,DEP_HR,7290.0,Consumo Eléctrico Centralizado - Ref 3858
FAC_ECBCC78C,2024-01-13,PROV_0032,DEP_LEG,882.04,Consumibles y Papelería - Ref 5762
FAC_81D6673D,2026-06-15,PROV_0029,DEP_LEG,3079.13,Defensa Jurídica mensual - Ref 6856
FAC_DBD726CD,2025-08-10,PROV_0011,DEP_IT,2473.81,Sistemas Alarma Instalación - Ref 9205
FAC_3AA43712,2024-05-26,PROV_0010,DEP_HR,179.06,Cafetería y Catering - Ref 8493
FAC_3889D276,2025-10-24,PROV_0012,DEP_MKT,61.63,Limpieza Oficinas Centrales - Ref 3519
FAC_B088EE07,2025-10-17,PROV_0029,DEP_LEG,4975.33,Tasas de Registro y Patentes - Ref 4397
FAC_163F85CF,2025-06-27,PROV_0018,DEP_FIN,596.66,Mobiliario ergonómico - Ref 4504
FAC_828E9923,2025-08-28,PROV_0030,DEP_FIN,897.02,Consumibles y Papelería - Ref 6668
FAC_98913922,2025-05-08,PROV_0028,DEP_IT,2516.77,Gestión RRSS mensual - Ref 6216
FAC_26F74672,2024-10-26,PROV_0025,DEP_FIN,772.59,Reparación Climatización - Ref 4867
FAC_961A6ABB,2026-02-12,PROV_0007,DEP_OPS,4964.91,Soporte de Sistemas E2E - Ref 5784
FAC_6C348609,2024-07-08,PROV_0012,DEP_FIN,390.55,Consumo Eléctrico Centralizado - Ref 2857
FAC_FFB80AB3,2026-03-24,PROV_0024,DEP_IT,5299.16,Soporte de Sistemas E2E - Ref 7575
FAC_CB3BA08C,2024-03-13,PROV_0035,DEP_IT,13828.98,Auditoría de Procesos - Ref 4325
FAC_201DB32D,2025-05-03,PROV_0014,DEP_FIN,14929.14,Hardware Portátiles - Ref 3743
FAC_ED7CA81B,2025-03-23,PROV_0003,DEP_OPS,7350.0,Consumibles y Papelería - Ref 3714
FAC_E19A89D7,2024-09-15,PROV_0001,DEP_OPS,12291.6,Servicio Formación Ejecutiva - Ref 3681
